player,elo
Shayne Burgess,1649.6398126117003
Claire Brookin,1649.4914988158828
Willy van de Wiel,1649.3841680849816
Nicky Denoon,1649.0339643753937
Mark Jones,1648.8092112079821
Fabian Roosenbrand,1648.6881263214216
Chris Cooper,1648.4986436860318
Andy Beardmore,1648.0126172104349
Dennis McCarthy,1647.8517081238906
Alan Bell,1647.7339124642174
Richard Hosey,1647.5915148557995
Jerry van Loan,1647.5118067003905
Mark Smyth,1647.3758926844735
Ken MacNeil,1647.095342643745
Nigel Birch,1647.0158651158763
Patrick Bulen,1646.9666840363614
Michael Busscher,1646.6902506830784
Sam Cankett,1646.6242458104532
Steve Hine,1646.3107775463059
Ross Snook,1645.643135867546
Joseph Lynaugh,1645.5470400288882
Juliane Birchall,1645.0658466158384
Jeroen Mioch,1644.8715945110182
Nick Fullwell,1644.6832562502595
Ultan McDyer,1644.3928800158333
Dafydd Edwards,1644.3869171310089
Martin Tremblay,1644.3122860264202
Jamie Durrant,1644.2492961788012
Stuart White,1644.109884508906
Pete Burgoyne,1643.8735470464148
Dean Reynolds,1643.833553067333
Paul Brooks,1643.8132583981153
Aodhagen O Neill,1643.777822600164
Kim Holden,1643.7425224389256
Justin Atellinghusen,1643.5685225483949
Lionel Sams,1643.4832532663343
Allan Edwards,1643.3994638049414
Robert Allenstein,1643.1358010056745
Dean Stewart,1643.1201452958858
Stuart Bousfield,1642.987403088295
Darryl Fitton,1642.8066789547788
Tony Martin,1642.553125301999
Gergely Lakatos,1642.51728468693
Dave Smith,1642.5005523284956
Wayne Atwood,1642.2204426687879
Connor Arberry,1641.9447419735463
Tomislav Rosandic,1641.895512863014
Gordon Dobey,1641.8268450807775
Peter Sajwani,1641.5304368002144
Andre Carman,1641.3192212761514
Martin Phillips,1640.7750108986775
Vesa Nuutinen,1640.5453355476798
Curtis Bagley,1640.3679401754914
Scott Walters,1640.3585153642514
Pete Dyos,1640.342990635596
Scott Mitchell,1640.243816445248
Daniel Lauby,1640.2325912230774
Sam Hamilton,1640.0399617679634
Simon Whitlock+Paul Nicholson,1639.852152341208
John Goldie,1639.7663128838406
Lleyton Molyneux,1639.7376389660415
Harry Jackson,1639.602349264702
Wayne Kelly,1639.2167777252623
Ross Robson,1639.195080197024
Matt Padgett,1639.1819910039362
Ted Hankey,1639.042682335342
Sven van Dun,1639.0303018049085
Zdravko Antunovic,1638.8998540213647
Lee Bryant,1638.8708425034913
Maik Langendorf,1638.7776226651183
Ben Townley,1638.4881140098305
Carlo van Peer,1638.4561302164984
Gary Spedding,1638.3815170918274
Myles Avory,1638.3526023786671
Haruki Muramatsu,1638.3155668088827
Paul Amos,1638.259643571319
Stowe Buntz,1637.8899280616397
Sharon Prins,1637.799198776441
Ros Hemmings,1637.7565868130093
Kurt van de Rijck,1637.6428514930417
Bill Davis,1637.636761737911
Keaton Williams,1637.468502264388
Phonsawan Whillis,1637.439197437624
Phil Blackwell,1637.3449371824486
Martin Atkins-Wigan,1637.2952693649022
Abdelaziz Hammouchi,1637.2631647371625
Marc Petermann,1637.0372462980501
James Barton,1637.0048016270882
Harald Leitinger,1636.9832804068617
Jamie Kelling,1636.898143901032
Stefano Tomassetti,1636.892380552414
Jonathan Silcock,1636.774554305048
Ryan Murray,1636.6903009200548
Raymond O Donnell,1636.6840963385616
Shusaku Nakamura,1636.5671417022434
Ricky Sudale,1636.5235802427549
Patrick Kovacs,1636.2618712364008
Colin Fowler,1636.2147573793204
Lauryn Salter,1636.0411596023248
Sebastian Pecjak,1636.020404902509
Ondrej Kysilka,1635.8589778017401
Scott Jackson,1635.650588262535
Dave Askew,1635.5818464749193
Ian Jones,1635.0211820781453
Stefan Dees,1634.8158820595604
Kevin Garcia,1634.7735855721915
Paul Gibbs,1634.7149903256052
Sven Groen,1634.3495960447392
Craig Pullen,1634.3173193790285
Shane O'Connor,1634.2407989495957
Mylo Michiels,1634.2071584815199
Neil MacDougall,1633.8776675398717
Anu Rasmus,1633.53547774835
Tic Bridge,1633.0202916346088
David Ladley,1632.8876697996054
Lukas Dallmann,1632.7994476066353
Robert Ellis-Brown,1632.6915966251063
Macy Gibbons,1632.5772001438972
Jannes Bremermann,1632.5579529277973
Zak Cross,1632.3749789323426
Sam Hewson,1632.2822978286267
Shane Hayward,1632.1516305247576
Danny Nicholls,1631.97064847461
Stef Kosters,1631.9704821972566
Callum Matthews,1631.7127960769808
Danny Pinhorne,1631.614399703231
Daniel Vogt,1631.6095339773701
Lewis Venes,1631.5897400754702
Seppe Giebens CHK,1631.3440434262056
Campbell Jackson,1631.2855172107488
Dave Honey,1631.0795586592321
Dean Finn,1630.965725323201
Bjorn Beauprez,1630.9034299245739
Tom Garfield,1630.5617261426485
Mick Reed,1630.1742266768817
Danny Willox,1630.0464422039056
Les Hodkinson,1629.8694640933618
Darron Brown,1629.7852289995496
Robert Thompson,1629.6251829653008
Alan Norris,1629.5266659102265
Peter Johnstone,1629.4962425202107
Greg Moss,1629.3221416749934
Steven Fitzpatrick,1629.2199430375085
Jamie Landon,1629.1938250251571
Roy Rietbergen,1629.102415440952
Mark Hylton,1629.081531391967
Ivo Leeksma,1628.9999447976295
Jason Crawley,1628.9200302131499
Richard-Eirig Rowlands,1628.753415586518
Daniel Outwin,1628.699432624442
Dietmar Burger,1628.5803359826223
Rhian Griffiths,1628.5494604310888
Joost Geurts,1628.5028865628
Craig Quinn,1628.4131089535929
Robbie Knops,1628.0122785317672
PJ Moylan,1627.980280032728
Ben West,1627.9481133258928
Davyd Venken,1627.7080033329908
Raymond Marshall,1627.6911993729595
Patrick Maat,1627.6044196198382
Marshall James,1627.4177827723606
Mick Beal,1627.347978795834
Leanne Topper,1627.253386601308
Tim Martin,1626.7850832595686
Kevin Lankhuizen,1626.7705148192101
Michael Hurtz,1626.599994052352
Gaz Cousins,1626.506829279965
Martin Homola,1626.3390255280638
John Quantock,1626.3152612388258
Ian Walters,1626.302261005839
Tim Wolters,1626.2039746189773
Brent Plaisier,1626.0460123668067
Francisco Ruiz,1625.934308884143
Jake Neale,1625.8958296651117
Jan Dueckers,1625.8492025643245
Gary Tipping,1625.8388606515546
Chris Lim,1625.8339706365775
George Andrew,1625.6713491287237
Albertino Essers,1625.58090304798
Paul Hanvidge,1625.558070811043
Michael Dawson,1625.5561616923655
Steven Ferguson,1625.4246342679176
Thomas Bremgartner,1625.4093316759431
Richie George,1625.3182865359145
Bradley van der Velden,1625.303814426049
Mike Gillet,1625.2194280702834
Lucas Cameron,1625.167781264458
Coby Jones-Swanson,1624.990193826406
Michal Kocik,1624.7627482213136
Brad Phillips,1624.6094605851993
Daniel Zapata,1624.449051971531
Alain Abiabi,1624.4151997343224
Patrick van den Boogaard,1624.3608510199913
Christopher Toonders,1624.3521579379046
Glen Durrant,1624.3386223190303
Lee Palfreyman,1624.3076488077065
Yukie Sakaguchi,1624.1113818174126
Edwin Max,1624.0068709317065
Rowby-John Rodriguez,1623.6855632499726
Phillip Hazel,1623.6675738662625
Thomas Turner,1623.6367612925376
Ray Farrell,1623.6239319893587
Ann Louise Peters,1623.5365160508024
Wayne Pepper,1623.372569056291
Ondrej Frystacky,1623.1937256549247
Jack Peet,1623.1628465608967
Sven Wens,1622.8330544143744
Jakub Janaszkiewicz,1622.552948238981
Hans Blijs,1622.0937216474738
Sam Allen,1622.0460963549153
Patrick Dekker,1622.0167007930888
Mark Layton,1621.9859018017519
Darren Brown,1621.844535475943
Stephen Byrne,1621.8116652540514
Samantha Kirton,1621.7441129473248
Les Fitton,1621.5993938631002
Co Stompe,1621.5943699139605
Kai Clark,1621.5827560828634
Nicholas Ellis,1621.492581924479
Dean Fitch,1621.3153265125823
Steve Hardy,1621.2812578953617
Keith Deller,1621.1330986488801
Brandon Walsh,1621.1042468508563
Jack Nankervis,1621.0283722593472
Ole Holtkamp,1620.9258919853337
Andrew Johnson,1620.877925169793
Simon Jones,1620.4880366218072
Roemer Mooijman,1620.2109913660327
Darren Webster (Aus),1620.1930314221663
Toon Greebe,1620.078199156359
Norm Tremblay,1619.9982611569758
Colin Feeley,1619.9479770004625
Shaun Greatbatch,1619.8475429615157
Kim Lewis,1619.762340442395
Lewis Dare,1619.7621941264813
Ryan Palmer,1619.7133656129063
John Burgess,1619.5812589058467
Rhys Hayden,1619.5001177096576
Kieran Guina,1619.4249905899799
Steffi Rennoch-Zwitkowitsch,1619.379328129393
Rhys Mathewson,1619.2898158828787
Keith Stephen,1619.287062100176
Christian Goedl,1619.1023252718844
Sean McKeon,1619.0554197440829
Dieter Schutsch,1619.0355394020157
Enrico Frank,1618.9343470837102
Garry Thompson-YOR,1618.872155918055
Derrick Samson,1618.7513402188515
Barry Davies,1618.5591741409698
Antony Hayman,1618.4608209032722
José Marquês,1618.4024639930678
Mark Jones (Worcs),1618.3898635354094
Steve Evans,1618.3366382993668
Kieran Brignell,1618.2596143888493
Marko Puls,1618.1873496774679
Paddy Meaney,1618.093101405821
Christian Helmecke,1617.8940343039937
Dyson Parody,1617.805290183328
Jamie Gemmell,1617.6910852149647
Kieran Smith,1617.6622383186311
Angela Barrow,1617.6041197083075
Logan Crooks,1617.3957737515536
Tomas Sakys,1616.9902225225294
David Smith-Hayes,1616.9321900940133
Matt Heffer,1616.702364592125
Sean McGowan,1616.6265574743468
Ian Moss,1616.5400924063845
Martin O Boyle,1616.5317927775175
Revelino Dubois,1616.4024920282595
Warren French,1616.349685028903
Jordan Sharpe,1616.3414006363357
Paul Smith,1616.1887309625545
Jim Walker,1615.9496379913828
Ruzdya Hopic,1615.8458409891068
Luke Smith,1615.8133877674181
Rune Van Damme,1615.6742328214934
Xiao chen Zong,1615.3387764609927
Ian Brown,1615.2495179575149
Andy Cornwall,1615.203661311184
Russell Homer,1615.0790366493275
Dylan van Beek,1615.0564119155551
Dean Baker,1615.0459790234906
Dave Place,1614.9821439454029
Riccardo Castelli,1614.9395775995163
Steve Brown (US),1614.8956517124477
Chris White,1614.7120562789848
Eser Tekin,1614.6001603354557
Eduard Szabo,1614.5751921580515
Gary Butcher,1614.238343836935
Jamie Robinson,1614.1917011450078
Christopher Harvey,1614.1061696914146
Brad Wethington,1613.9624846161282
Lloyd Pennell,1613.8764725165372
Steve Robertson,1613.8619312423052
Preston Ridd,1613.7781436530731
Kevin Leadenham,1613.435888635872
Wayne Clegg,1613.3155894552092
Sascha Stuhlemmer,1613.1418872668842
Mark Wilson,1613.073408092873
Neil Parry,1612.9845482870262
Rose Mort,1612.8889709082694
Kosuzu Iwao,1612.5889054125405
Tony Carmichael,1612.5713393799483
Evonne Taylor,1612.5509890032351
Shaun Alcock,1612.4033457351911
Shane Tichowitsch,1612.3840594443477
Bradley Coltman,1612.345645082041
Stephen Rosney,1612.3192067072423
Dave Ladley,1612.2080614746897
Alexander Kohler,1611.9866706266916
Ryan Furness,1611.9506651066151
James Rodriguez,1611.673931142574
James Howard Hughes,1611.6258697684004
Finn Chudziak,1611.6193318087142
Rob Modra,1611.4594857846057
Manfred Bilderl,1611.4087474643302
Andrew Howarth,1611.341648935352
Tyson Hoeful,1611.2382980172147
Alexander Oreshkin,1611.1857578526706
Dick van Dijk,1611.116936953008
Amin Abdul Ghani,1610.9399445916104
Dave Marland,1610.6944513670644
Robert Rickwood,1610.644802756756
Sharon Straatsma-Pul,1610.6152056572173
Doug Smith,1610.5591226015945
Henry Cutting,1610.4373389405098
Alan Ljubic,1610.2954252195057
Huey de Jong,1610.1882974588573
Ash Hilditch,1609.963819440323
Daniel Brouwer,1609.9205949162351
Andy Roberts,1609.7091650491943
Davy Dodds,1609.6679879724063
DJ Sayre,1609.6288370080983
Lee Smith,1609.5992678423795
Morgan Shillito,1609.4391038042368
John de Kruijf,1609.3681482975287
Lex Paeshuyse,1609.3103714580268
Erik Hol,1609.2907164216167
Jean Pierre Leeuwrik,1609.2250296050822
Ian McFarlane,1609.1201071195842
Desiree Geel,1609.0215237395669
Gary Noonan,1608.692922115262
William Leijten,1608.660237902003
Tengku Hadzali Shah,1608.4622838110272
Vincent Kamphuis,1608.3073735671937
Buddy Lessig,1608.122569571979
Bertus Herks,1608.0543225909687
Kelvin O'Keefe,1607.9962678879906
Benjamin Smith,1607.953964887426
Tony David,1607.8040266600744
René Eidams,1607.5759110416925
John Part,1607.3921306153034
Wayne Thomas,1607.335320059018
Dennis Smith,1607.2550756040362
Craig Prizeman,1607.1564234560065
Travis Baur,1607.096525140106
Leon Bailey,1606.9658017088946
Joey Lynaugh,1606.9479174224978
Bradley Clark,1606.9325194955647
Michal Smejda,1606.9105690572314
Kyle Macleod,1606.7274267498926
Antony Darlow,1606.7225114976682
Phil Ende,1606.696030131478
Christo Meiring,1606.6549121549183
Matt Gallett,1606.6504813910478
Scott Darbyshire,1606.6138268234615
Eamon Davies,1606.3961546446742
Jason Wilson,1606.373395255438
Nico Depaynos,1606.3159577850145
Terry Temple,1606.232123343035
John Kuczynski,1605.9844561967404
Matthew Holbrook,1605.9124747354617
Alex Brian Jensen,1605.739409249711
Jim Moston,1605.6165958194294
James Hughes,1605.5110771598775
James Waite,1605.4900523787342
Damian Smith,1605.4704631170723
Jeff Waterman,1605.1096006174341
Ken Mather,1605.091407598176
Mick Parker,1605.0641424424896
Wayne Morgan,1604.8873715104346
Bernd Roith,1604.7774418614938
Stefan Nilles,1604.7726678390238
Harry Robinson,1604.5681624012786
Shane Turner,1604.3415621455424
Adrian Frim,1604.322518179845
Scott Kirchner,1604.3109134852282
Jack Mayoh,1604.2480647478812
Sarah Makanga,1604.201602893786
Markus Korhonen,1604.20123164616
Mike Norton,1604.1963387423596
Mario Masurka,1604.0849618257623
Marko Pusa,1603.9820989624823
Chris Mason,1603.9314188949916
Ewan Hyslop,1603.6415412977567
Liam Cooper,1603.5529222062803
Eddie Lovely,1603.5252907732813
Yuki Yamada,1603.5204728976714
David Walker,1603.5185297065104
Aurora Fochesato,1603.436467217317
Steve Ritchie,1603.3247189485107
Neil Hembrow,1602.9543939730963
Michal Ondo,1602.9049923669727
Chas Forster,1602.800858298493
Miroslaw Grudziecki,1602.6725677193103
Mark Blandford,1602.6645523174386
Antony Allen,1602.5300476916648
Peter Quinn,1602.5074479517984
Dave Switzer,1602.4167405219036
Nicolas Thuillier,1602.406580641258
Derek Cunningham,1602.387283426733
Bruce Davey,1602.3034357516326
Jonathan Kavanagh,1602.2143057766996
Geoff Harvey,1602.2121692783578
Craig Baxter,1602.1225250925602
Raymond Kingston,1601.9506655748328
Anthony Ridler,1601.8799090903904
Eddie Haywood,1601.8602584073722
Pavel Jirkal,1601.8160230035887
Scotland,1601.595014303589
Phil Milburn,1601.5906184627452
Herbert Biendl,1601.41407409317
Patrick Plötz,1601.2684524020628
Patrick Quinn,1601.190551853833
Eddie Mordica,1601.1442428421005
Philip Borthwick,1601.1250706520984
Rupert Frauendienst,1601.0769243605466
Joshua Hermann,1600.9645221273843
Ryan Barnette,1600.86459541527
Paul Bolduc,1600.855999774334
Philipp Spindler,1600.7660349431983
Casey Gallagher,1600.7497122700704
Mark Forman,1600.6981024742586
Brian Raman,1600.6629133273009
Peter Boughey,1600.4837829588012
Danny Pitman,1600.4235905331693
Dennis Verhaegen,1600.316903625849
Jonathan Wynn,1600.2983590657839
Kieran Thompson,1600.2039760754024
Sam Aitkens,1600.17450904104
Tommy Wilson,1600.0178783654876
Scott Coleman,1599.5188127854858
Davis Snider,1599.4985710808191
Karolina Ratajska,1599.4576094784013
Hendrik Tooren,1599.454671988057
Raymond Mulvey,1599.372760916787
Bas van Elk,1599.2155594720514
Daniel Zygla,1599.1740217866359
Marcus Tommaso Brambati,1599.0681314629112
Will Harwood,1598.903840204202
Phil Taylor+Bob Anderson,1598.7190250406263
Meinte Hibma,1598.7164763264636
Marek Polyak,1598.6961333791687
David Kirwan,1598.5105502839488
Hayden Robbie,1598.4743005267544
Karen Lawman,1598.3713901236622
Ricky Nathan,1598.3712689003694
Connor Hopkins,1598.259004712807
Laura Turner,1598.1512566014367
Ben Songhurst,1598.1090495395374
David Adshead,1598.1022260268107
Bryan de Hoog,1597.8431207445008
James Lawson,1597.4160570579604
Aiden Cope,1597.4024306141876
Lee Harris,1597.3604740538146
Terry Stubbs,1597.2693376199898
Mark Thorne,1597.216211482623
Ross Twell,1597.168633396648
Matthew Medhurst,1597.1160531612945
Josh McCarthy,1596.9539393723683
Wessel Tempelaars,1596.7231514344228
Richie Parkin,1596.7091609967902
Sam Cromwell,1596.7038478997215
Alex Wilmink,1596.3662577194777
Mark Webster+Richie Burnett,1596.344327794831
Sarah Roberts,1596.3195392369844
Jeremy Fagg,1596.30955257919
Andy Parsons,1596.2180649842996
Anthony Urmston-Toft,1596.193355126214
Nico Ziemann,1596.0971732230564
Harley Kemp,1596.026668621381
Michel van der Horst,1595.7668603768511
Matteo Ognibeni,1595.7140587769086
Tony Lincoln,1595.6584860706712
Gary Blackwood,1595.5308816998686
Ricardo Perez Ibarra,1595.461163173697
Eleanor Cairns,1595.460547736783
Keith Arber,1595.2776819914654
Tricia Wright,1595.0290626897438
Kevin Vennik,1595.0160022405444
Ermos Korradou,1594.8707549102676
Marvin van Deest,1594.7819564521985
Seth Steffano,1594.6802690854672
Mike Gregory,1594.5117770772165
Donnie Michels,1594.4811819261442
Jeremy Derksen,1594.1678044025923
Cathy Hughes,1594.1079496315579
Charlie Jackson,1594.0960302917017
Riley Rees-Tucker,1594.0240928581952
Ian MacKenzie,1593.9854495132824
Archie Self,1593.8439636784492
Ben Davies (Crewe),1593.7913584972325
Simon Weissmuller,1593.41360795263
Kyle Walker,1593.40820306725
Julio Barbero,1593.3766620455629
Charlie Beaumont,1593.3738906437768
Lee Budgen,1593.360899903003
Arjan Konterman,1593.3516380885176
Kelvin Hart,1593.165938663491
Fred Box,1593.0831967479273
Fabian Stuetz,1593.0019376847292
Mark Jodrill,1592.8268755055294
Jeff Springer,1592.6377429723864
Kevin Simm,1592.6290495676833
Simon Schreier,1592.5121111208296
Dennis van der Ende,1592.425494504094
Chee Poh Chng,1592.3781662491122
Steve Maish,1592.129499710813
Michael Huntley,1592.1264090262969
Ian Dawson,1592.0441283125353
Shaun Thompson,1591.9858477071584
Rick Veugelers,1591.9857308821179
Adam Sepsi,1591.874899294277
Rhys Davies,1591.5243846335475
Sam Rooney,1591.3941668226357
Tony Littleton,1591.3933763445111
Jose Marques,1591.2523054890814
Michael Burgoine,1591.2443114136945
Sven Verdonck,1591.1454441082788
JJ Wright,1591.0962737716156
Jez Porter,1591.0528513950965
Anton Kolesov,1590.9980029393764
Eric Gohde,1590.9386047408934
Moritz Hilger,1590.9178150863358
Harry Barth,1590.8916978799364
Paavo Myller,1590.8534965350693
Jurgen van der Velde,1590.6830297542065
Bradley Roberts,1590.650408970333
Nathan Derry,1590.6310738304962
Niels Aagaard Nielsen,1590.4638599026232
Jan Schmidt,1590.458076488296
Richard Huizinga,1590.301545684475
Mark Oosterhuis,1590.215932918974
Steve Price,1590.1242612894334
Jonas Adler,1590.0340592662617
Dean Owen,1589.9371616225762
Alan Derrett,1589.8843249272272
Killian Heffernan,1589.7130633499721
Veijo Viinikka,1589.3248875977463
John Elder,1589.0779173101944
Szabolcs Nemeth,1589.0531754457234
Stefan Vermaak,1588.8187525828334
Joe Slivan,1588.8159490597027
Glen Power,1588.8057124103061
Jonathan Mulley,1588.7307804956843
Craig Venman,1588.6290006529714
Jim Widmayer,1588.492423839944
Colin Monk,1588.4575336152207
Alfie Thompson,1588.1789368971797
Finn Prokop,1588.1702464280927
Danny Trueman,1588.100465323756
Tim Grossman,1587.9044251496746
Tom Heldt,1587.856671002494
Kim Huybrechts+Dimitri van den Bergh,1587.7736107198173
