player,rating,games_played,win_prob_vs_avg,elo_equivalent
Francois Bukin,-0.10267775017408778,1,0.47435309084758615,1482.1630478740612
Danny O Neill,-0.1026844441516841,1,0.4743514217565307,1482.1618850110483
Grant Lyle,-0.10269228560938459,1,0.47434946655099836,1482.1605228103247
Delphine Simons,-0.10269373620884058,1,0.4743491048555697,1482.160270815389
B Steed,-0.10269829821625814,1,0.47434796735550516,1482.15947831353
Jose Venture Seijas Ramos,-0.10269882543416636,1,0.4743478358979534,1482.1593867263985
Delfin Scapano,-0.10270105442402114,1,0.4743472801172715,1482.1589995112008
Ruud Willersen,-0.10271211746028173,1,0.4743445216391534,1482.1570776649603
Ulf Hausenkamp,-0.10271497539279505,1,0.47434380903717865,1482.1565811912324
Richard de Bie,-0.10271870161463631,1,0.474342879934556,1482.1559338801987
Luc Steenhuyzen,-0.10272270703030482,1,0.4743418812174578,1482.1552380682297
Geoff Mauger,-0.10273007663371332,1,0.47434004366865096,1482.153957836992
Paige Richards,-0.10273157196109853,1,0.47433967082139233,1482.1536980720193
Rabia Dolgun,-0.10274222029906106,1,0.47433701574905196,1482.1518482662518
Chris Collins,-0.10275839406329634,1,0.4743329829615264,1482.149038595628
Randy Bressett,-0.10276209471892615,1,0.4743320602356828,1482.1483957259004
Bernard Beaudoin,-0.10278019810413484,1,0.47432754631876933,1482.1452508457805
Marko Jovanovic,-0.1027865679414636,10,0.4743259580578966,1482.1441442916994
John Dawson,-0.10279404672156388,1,0.4743240932929156,1482.142845094528
Jan Skupy,-0.10279911273646443,1,0.4743228301291362,1482.1419650376013
Kevin de Rosa,-0.10280172702610575,1,0.47432217828041534,1482.141510888975
Andrew Callary Snr,-0.10280645470047337,1,0.4743209994791611,1482.140689607819
Ceri Sealey-Hillman,-0.10281089724540145,1,0.47431989177251876,1482.1399178587199
Peggy Waikira,-0.10282460607264308,1,0.47431647360744406,1482.1375363915101
Brendan Tetai,-0.10283291572225708,1,0.47431440167688943,1482.1360928575207
Linda Nicholson,-0.10284667359419764,1,0.474310971286872,1482.133702870374
L T Rudd,-0.10284827797680629,1,0.4743105712500104,1482.1334241605684
András Borbély,-0.10286146049713853,36,0.474307284320802,1482.1311341222333
Kerry Howe,-0.10287569752621505,1,0.4743037344629169,1482.1286608969667
Marcio Pugliessa,-0.102886698501171,1,0.47430099148387583,1482.1267498318791
Robert Blowers,-0.10288705167083784,1,0.47430090342470704,1482.126688480024
Valerio Cristini,-0.10288816003930373,1,0.4743006270646132,1482.1264959367006
Kieran Peek,-0.1028901843546991,106,0.4743001223227654,1482.1261442770983
Tobias Rebstock,-0.1028934367129864,1,0.4742993113813911,1482.1255792845955
James Linan,-0.10289907416187356,1,0.47429790574305114,1482.124599959418
Kaspars Saulitis,-0.10290374336557849,1,0.47429674152672957,1482.1237888356563
Ryan James,-0.10291051686123172,1,0.474295052628071,1482.1226121589423
Kevin Green,-0.10291167403721412,1,0.4742947640986814,1482.1224111368847
Jacques Lessard,-0.10291948361295514,1,0.4742928168653857,1482.1210544746245
Ayhan Turali,-0.1029426249478612,1,0.4742870468282577,1482.1170344130032
Jos Wierstra,-0.10294654006421111,1,0.47428607063777095,1482.1163542876325
Alex Stamper,-0.10295493167329069,1,0.4742839782845362,1482.1148965158254
Corey Stamp,-0.10296512185947787,1,0.4742814374775658,1482.1131262991732
John Clake,-0.10297788686234495,1,0.4742782546712343,1482.1109087910504
Burkhard Fritsch,-0.10299008080533337,1,0.4742752142540533,1482.1087904861895
Roman Benischko,-0.10299257968440963,1,0.47427459118799403,1482.108356386432
Marcel Janser,-0.10299306165728235,4,0.4742744710137454,1482.1082726591683
Gerard Bak,-0.10300477886945776,1,0.4742715494660665,1482.106237170932
Kai Luhrs,-0.10302953640868467,1,0.4742653764735236,1482.1019363458631
Giuseppi Accorsi,-0.10305732125448525,1,0.4742584486681209,1482.0971096237786
Casiano Paniagua,-0.1030725682753161,1,0.47425464701750014,1482.0944609449737
Daniela Arnerl,-0.10308128292700276,1,0.47425247413133936,1482.0929470549179
Andre Steenbakker,-0.10308197246996587,1,0.47425230220272374,1482.0928272690364
John Morris,-0.10310022680455302,40,0.4742477507228169,1482.0896561663235
Nathan Morley,-0.10312241033609562,2,0.474242219554729,1482.0858024921883
Ivan Eddy,-0.1031253175816421,1,0.4742414946722473,1482.085297451909
Oliver Mulcahy,-0.10312937437059198,1,0.4742404831667973,1482.084592715487
Tadas Kialo,-0.10315466364515105,1,0.47423417763303216,1482.08019951853
Jose Ramon Abad,-0.10315758800533455,1,0.4742334484844585,1482.0796915051337
Emma Hawley,-0.10315997057660353,1,0.474232854423503,1482.0792776101116
Maikel van Helden,-0.1031614097541678,1,0.47423249558466113,1482.0790275993618
Einar Oskarsson,-0.10316576071537409,1,0.47423141073336406,1482.0782717599848
Tomasz Dzikolowski,-0.10317310987606586,1,0.47422957832352913,1482.0769950800106
Raymon Dijkman,-0.10317981517388267,1,0.4742279064524503,1482.0758302504742
Luc Vannijlen,-0.10318009188291813,1,0.4742278374589823,1482.0757821811912
Michel Mulders,-0.10318095092160343,1,0.4742276232698928,1482.075632950887
Peter McLean,-0.10318196030688152,1,0.4742273715940291,1482.0754576027043
Carl Wagstaff,-0.1031834708317949,1,0.474226994966149,1482.0751951976506
Liu Songtao,-0.10318584078180165,1,0.4742264040529175,1482.0747834951665
James Edwards,-0.10318695027872399,1,0.4742261274157094,1482.07459075581
Jose Luis Lopez,-0.10319251635850857,1,0.4742247395934675,1482.0736238287154
Roland Hall,-0.10319350393669034,1,0.47422449335503974,1482.0734522688135
Sean Lahiff,-0.10319816830464985,1,0.47422333036208725,1482.072641985107
Tam Dymond,-0.1032009971933619,1,0.4742226250195781,1482.072150556804
Greg McHattie,-0.10320602055206038,4,0.47422137251795227,1482.0712779100186
Ron Huibers,-0.10321116040271519,1,0.4742200909710826,1482.0703850265077
Baatarkhuyag Tsend,-0.10321175426817848,1,0.47421994289940417,1482.0702818615102
Holger Nitschke,-0.1032126473285035,1,0.4742197202278662,1482.0701267210418
Mitja Habijan,-0.10321679478224817,1,0.47421868612103296,1482.0694062345317
Pascal Hoerandtner,-0.10323033191271477,2,0.47421531083740204,1482.0670545941068
Brian Stephenson,-0.10323621040903141,1,0.4742138451218645,1482.066033394702
Barry Ledington,-0.1032514744058787,4,0.4742100392735758,1482.0633817668609
Caron Mcghee,-0.10325319753418766,1,0.47420960963760833,1482.0630824288144
Steven McKeen,-0.10326171347296938,1,0.4742074863177068,1482.061603058726
Lance Allen,-0.10326589402793207,1,0.47420644396020845,1482.0608768219452
Ruben Blea,-0.1032720199384723,1,0.47420491655842917,1482.0598126422876
Steve Catt,-0.10328163615433815,1,0.474202518903556,1482.0581421344925
Bobby Elliott,-0.10331901459173741,1,0.474193199178919,1482.0516488348508
Lyndsay Chant,-0.10332307362338647,1,0.47419218712439126,1482.050943708832
Mike Dwyer,-0.10332485080616426,3,0.4741917440123976,1482.0506349805623
Sophie Hicklin,-0.10332702473583662,1,0.47419120197799075,1482.050257330298
Zehra Gemi,-0.1033364432206493,1,0.47418885363095525,1482.0486211719053
Marcus Behnsen,-0.10333744622856232,1,0.47418860354720255,1482.0484469315845
Zoran Lukan,-0.10336837636980355,1,0.4741808916245817,1482.0430738157183
Steve O Callaghan,-0.10336975488789953,1,0.4741805479140264,1482.0428343425974
Tiberiu Moiescu,-0.10338023337675542,1,0.47417793527794216,1482.0410140426418
Maksim Evmenenkov,-0.10338800381313991,1,0.4741759978503988,1482.0396641795844
Justin Hobson,-0.10339083832303589,1,0.4741752911132519,1482.0391717747816
Callum Harris-Hulme,-0.10340504790506931,1,0.4741717481956355,1482.0367033175548
Indrek Kalgan,-0.10340738799961904,1,0.47417116473310705,1482.0362968014947
Paul le Gresley,-0.10341150321602305,1,0.47417013867449426,1482.0355819151844
Chris Bowring,-0.10342409588518003,1,0.4741669989098251,1482.0333943444934
Nathan Seabourne,-0.1034307433468283,1,0.474165341480841,1482.0322395621283
Dimitri Schepkin,-0.10343637080369256,1,0.4741639383727601,1482.031261972743
Hiroo Ishida,-0.10344803887760537,3,0.4741610291436226,1482.0292350206971
Edward Mukiibi,-0.10346804958902744,1,0.47415603982854676,1482.0257588040774
John Tucci,-0.1034725675961719,1,0.47415491334451554,1482.0249739458486
Paul Quantrill,-0.10347752261296084,1,0.4741536779002717,1482.024113171269
Dave Watts,-0.10348767981599068,1,0.4741511453855195,1482.022348684378
Adrian Rouke,-0.10349892156033809,1,0.474148342461568,1482.0203957933632
Mark Towler,-0.10351359755513408,1,0.47414468327234505,1482.0178463119405
Eric Herne,-0.10351860840122727,1,0.47414343391072117,1482.0169758388174
Bobby Freeman,-0.1035192237039526,1,0.4741432804964103,1482.016868949786
Krzysztof Gontarewicz,-0.10352074114878275,3,0.47414290214973565,1482.0166053426194
Alexandre Sattin,-0.10353885856275083,2,0.4741383849114728,1482.0134580254544
Roman Famitschev,-0.10354395435629352,1,0.47413711437143924,1482.0125727954478
Bob Coggeshall,-0.10355972569780324,1,0.4741331820869403,1482.009833032812
Clare Boyle,-0.10356041259258653,1,0.4741330108228435,1482.0097137069663
Jose Antonio Fernandez,-0.10356219226413882,1,0.47413256709575613,1482.0094045463522
Paul Lease,-0.10357956011005393,1,0.4741282367574669,1482.006387442495
Andreas Micin,-0.10358661509154557,1,0.4741264777346538,1482.0051618666823
Natalia Fefilova,-0.10359458529475385,1,0.4741244905198275,1482.0037773005731
Kenji Mayama,-0.10359835980942589,2,0.47412354941844764,1482.0031216002155
Nico Loyenga,-0.1036017082659732,1,0.4741227145464784,1482.0025399137348
Pip Brown,-0.103602377676236,1,0.4741225476421755,1482.0024236252616
William Foot,-0.10360429845021178,1,0.4741220687349372,1482.0020899526462
Stuart McMeechan Jnr,-0.1036050747560326,1,0.4741218751783526,1482.0019550945124
John Moore,-0.10361631871556574,1,0.47411907171910994,1482.0000018186804
Mark Boness,-0.10362124926121635,1,0.4741178423854444,1481.9991452951729
Tyler Abbott,-0.10363757038752004,1,0.4741137730388829,1481.9963100251362
Uros Repe,-0.10365253237934054,1,0.47411004256835476,1481.9937108609417
Andrew Hanks,-0.1036538202240239,1,0.4741097214704239,1481.993487139406
Juan Antonio Ortera,-0.1036564472923965,1,0.47410906646431644,1481.993030770887
Ryan Leggat,-0.10365683680154683,1,0.47410896934813346,1481.9929631062168
Peter Taplin,-0.10366461534409908,1,0.4741070299271968,1481.9916118349738
Jimmy Smans,-0.10366954711468966,1,0.4741058002911915,1481.9907550986725
Philipp Brezine,-0.10367203703029976,1,0.47410517948184133,1481.9903225560286
Robert Macdougall,-0.10368056465819597,1,0.4741030532934672,1481.988841155333
Christian Freidl,-0.10369536653463665,1,0.47409936275267744,1481.9862698060288
Paul Barnes,-0.10371406215894213,1,0.47409470139068727,1481.9830220434403
Alexander Basharin,-0.10371684322491355,1,0.47409400799057466,1481.982538922798
Miguel Ordonez,-0.10371772782380845,1,0.47409378743452846,1481.9823852522306
Benno van Rijn,-0.10371930426712668,1,0.47409339438171616,1481.982111395977
Tony Magee,-0.1037197412055039,1,0.4740932854403753,1481.9820354920066
Pierre Finck,-0.10372045206084292,6,0.4740931082036399,1481.981912003786
Andrew Bryan,-0.10372741505932757,1,0.474091372127667,1481.9807024070583
Fytos Eleftheriou,-0.10373762234268707,1,0.47408882715921064,1481.978929220323
Mikey Stavrosky,-0.1037419879380021,1,0.4740877386915171,1481.9781708387409
Mark Rollins,-0.10374926587248959,1,0.47408592409497224,1481.9769065320259
Bob Personeni,-0.10375085539354396,1,0.47408552778215085,1481.9766304039367
Pat Kelly,-0.10376179211925352,1,0.47408280094616245,1481.9747305000863
Andy Reynolds,-0.10376843416198933,1,0.4740811448972318,1481.973576659083
Denis Nolin,-0.10376938420962463,1,0.4740809080235584,1481.9734116189047
Miguel Sousa,-0.10376960527258255,1,0.4740808529063292,1481.9733732163356
Patrick Papfendorf,-0.10378287707338935,1,0.4740775438732907,1481.9710676683935
Tristan Dove,-0.10378979998437653,1,0.4740758177978679,1481.9698650355772
Martin Horle,-0.10379111842852198,1,0.4740754890729206,1481.9696359983704
John Lucanas,-0.10379902968467586,1,0.4740735165762859,1481.9682616724133
Kevin van Houtven,-0.10380000407728823,1,0.4740732736331087,1481.9680924030795
Brendan Dolan+John Magowan,-0.10380045960491283,1,0.4740731600574073,1481.968013269826
Aleksandr Petrukhin,-0.10380219061691834,1,0.47407272846801335,1481.967712562241
Jack Robinson,-0.10380237015133859,1,0.4740726837050957,1481.967681373918
Han Woong Hee,-0.10382034473418617,1,0.4740682021444496,1481.9645588690598
Takshi Konno,-0.10383949274485921,1,0.47406342802038764,1481.96123251891
Nils Schneider,-0.10384309398132681,1,0.4740625301339272,1481.9606069200595
Karina Kaenzig,-0.10385529936667875,4,0.4740594869997542,1481.9584866274565
Fred Carter,-0.10386310551432963,1,0.4740575407160721,1481.9571305607167
Garry Sess,-0.10386918773418603,1,0.47405602425474935,1481.956073970908
Marios Verelidis,-0.1038714522326605,1,0.47405545965437484,1481.9556805872314
Piotr Karolak,-0.10387566511362292,1,0.47405440927002,1481.9549487348493
Robert Browning,-0.10387674292669087,1,0.4740541405423159,1481.9547614995422
George Drennan,-0.10387763919643023,1,0.47405391707824396,1481.9546058015414
Arnie Whyte,-0.10388866528959416,1,0.47405116797849683,1481.952690372974
David Woodwards,-0.10389192232614852,1,0.47405035591252603,1481.952124567773
Salvador Escarvajal,-0.10389401208022396,1,0.47404983488124247,1481.9517615403076
Patrick Morrisey,-0.10390389408800565,1,0.4740473710345822,1481.9500448597278
R Hughes,-0.10391232944125549,1,0.4740452678782692,1481.94857948878
Cindy van den Borre,-0.10391659303286277,1,0.47404420485264553,1481.9478388270568
Peter Hawke,-0.10392295231517863,1,0.47404261931659764,1481.9467341065692
Cas Hougenhout,-0.10392542169654191,1,0.47404200363513,1481.9463051310893
Willie Walpole,-0.10394253667765962,1,0.4740377364241215,1481.9433319543464
Brian Butterly,-0.10395872927119135,1,0.4740336991918776,1481.940519012739
Sjoerd Janssen,-0.10396280467047436,1,0.47403268308999735,1481.939811043371
Zenos Zenonos,-0.10396350721185113,1,0.4740325079283811,1481.9396889994337
Karin Nordahl,-0.1039663064553901,1,0.4740318100051068,1481.9392027210247
Alex Lister,-0.10396970488824336,25,0.4740309626886909,1481.9386123527706
Tony Stansmore,-0.10397395523608428,1,0.47402990296824354,1481.9378739917252
Ian Campin,-0.10397476340058127,1,0.47402970147218676,1481.9377335991726
William Burnsfield,-0.10397661558992406,1,0.4740292396740943,1481.9374118409282
Liam Pritchard,-0.10399404186600886,1,0.47402489486072114,1481.9343845867106
Tanja Steinbrink,-0.1039942732211541,1,0.47402483717803184,1481.9343443962055
Caitlin Klein Stavast,-0.10401639476307359,1,0.47401932172132666,1481.9305014907707
Adam Thomas,-0.10402574527569422,1,0.47401699040529327,1481.9288771403571
Steve McNelly,-0.10403163838301044,1,0.47401552110722484,1481.9278534027617
Paul Gudgeon,-0.10403964117616377,9,0.4740135258127824,1481.9264631751992
Niko Olschewski,-0.10405555580132778,1,0.4740095579052287,1481.923698521643
Stevan Pardon,-0.10405832170597272,1,0.47400886829749406,1481.923218034793
Warren French+Preston Ridd,-0.10406839423316488,1,0.47400635697073773,1481.9214682576016
Wayne Pharoah,-0.10407197648130495,1,0.4740054638292016,1481.9208459573617
Markus Lindinger,-0.10407429729590073,1,0.47400488519379896,1481.9204427905727
Kevin Troppman,-0.10407483633122615,1,0.4740047507992204,1481.9203491505457
Peter Schiele,-0.10408277693998064,1,0.4740027710133305,1481.9189697255197
Junita Abrahams,-0.1040956772552542,1,0.4739995546543453,1481.9167287112246
Tony Scotchbrook,-0.10410513845095722,1,0.4739971957519872,1481.9150851331901
Tim Welcome,-0.10410638745812442,1,0.47399688434471643,1481.9148681584218
Rolands Kovalevskis,-0.10411069050938787,1,0.47399581149158043,1481.9141206418542
Jimmy Kine,-0.10412482031796987,1,0.4739922885955579,1481.9116660426953
Norbert Dubbert,-0.10412830135946655,1,0.47399142068984235,1481.91106132385
Anthony Brathwaite,-0.10414526384187667,1,0.47398719154531244,1481.908114638846
Alvaro Villar,-0.10414764582966406,1,0.473986597660213,1481.907700845185
Matthew Kay,-0.10415102898202395,1,0.4739857541615667,1481.9071131314245
Guido van Uffelen,-0.10415827975481194,1,0.47398394637560576,1481.90585354318
Alvaro Manzano,-0.10416071575334851,1,0.4739833390247794,1481.905430366891
Jim Danmore,-0.10416233412498817,1,0.47398293552730814,1481.9051492269418
Zeki Tatli,-0.10416715025229184,5,0.4739817347556098,1481.9043125799371
Tomas Svobutas,-0.10417056239416099,1,0.47398088403006794,1481.903719830183
Timo van den Brink,-0.10417595653374097,1,0.473979539147164,1481.9027827721613
Emmanouil Vichos,-0.10418840165188242,1,0.47397643629477965,1481.900620833707
Olga Meyer,-0.10419375958537419,1,0.47397510044012414,1481.8996900653271
Martin Binder,-0.1042150412222521,1,0.4739697944477983,1481.8959930663425
Eldon Wallace,-0.10422289442518606,2,0.4739678364685723,1481.8946288252625
Jose Luque,-0.10422602658670588,1,0.4739670555508391,1481.8940847130768
Manon Beverdam,-0.10422841842608777,1,0.4739664592120142,1481.8936692080188
Poul Poulsen,-0.10423795244560337,1,0.4739640821693617,1481.8920129791923
Boris Koltsov+Aleksey Kadochnikov,-0.10423807890735709,1,0.47396405063964786,1481.8919910105355
Rudolf Larsen,-0.10423949998287557,1,0.47396369633408686,1481.8917441444332
Junior Mootrey,-0.10425135406798927,1,0.47396074084947576,1481.889684878932
Diogo Portela+Artur Valle,-0.10425828327876713,1,0.473959013245396,1481.88848115173
Oliver Vogel,-0.10426077190148118,1,0.47395839277737484,1481.8880488336852
Pat Dix,-0.10427075683076562,1,0.4739559033171337,1481.8863142738091
Steve Lacroix,-0.10427549049180794,1,0.47395472311283715,1481.8854919526611
Peter Dillingham,-0.10427663133558003,1,0.4739544386758013,1481.885293767799
Sondos Ahmed,-0.1042767673411086,1,0.4739544047666816,1481.8852701412188
Michal Kocik+Pavel Jirkal,-0.10428094201603413,1,0.4739533639300502,1481.8845449259054
Kiriakos Mouzourides,-0.10428813799612194,1,0.47395156981731357,1481.8832948561278
Jason Dutton,-0.104295488114394,1,0.4739497372753039,1481.882018009805
Bob Sheridan,-0.10430276108209491,1,0.4739479239692758,1481.8807545659092
Jose M Toca,-0.10430985286696025,1,0.4739461558366562,1481.8795225966956
Damien Unuka,-0.10431733820063052,1,0.473944289584668,1481.8782222610523
Lesley Newcombe,-0.10432418275940325,1,0.4739425830920504,1481.87703323941
